Province,City,Monitoring_Station,Latitude,Longitude,Date,Water_Temperature_C,pH,Dissolved_Oxygen_mg_L,Conductivity_uS_cm,Turbidity_NTU,Nitrate_mg_L,Nitrite_mg_L,Ammonia_N_mg_L,Total_Phosphorus_mg_L,Total_Nitrogen_mg_L,COD_mg_L,BOD_mg_L,Heavy_Metals_Pb_ug_L,Heavy_Metals_Cd_ug_L,Heavy_Metals_Hg_ug_L,Coliform_Count_CFU_100mL,Water_Quality_Index,Pollution_Level
Hubei,Wuhan,Wuhan_Station_9,22.284935,100.37427,2023-03-15,27.95,7.25,7.03,498.98,0.33,2.89,0.019714261099949053,0.5385069222618775,0.100693232289741,2.82,26.36,3.42,7.542424282917536,0.7373046875,0.14133834838867188,97,20.41,Poor
Shanghai,Shanghai,Shanghai_Station_7,38.913262,118.750211,2023-08-06,22.63,7.12,5.61,460.73,1.68,1.1,0.019461819023308676,0.4973652992429435,0.10285262694004586,3.01,18.88,3.33,6.689975268355571,0.8134765625,0.14992141723632812,105,34.66,Good
Zhejiang,Hangzhou,Hangzhou_Station_9,29.658476,108.835106,2023-07-26,22.48,7.32,6.64,469.45,0.37,2.09,0.01982592928729837,0.5128301571161294,0.09514050392148626,2.59,25.07,4.78,6.310737308415669,0.6857452392578125,0.050811767578125,108,21.04,Poor
Yunnan,Kunming,Kunming_Station_4,31.287959,124.75069,2023-09-18,24.11,7.02,5.85,545.83,5.74,2.94,0.018431487284454564,0.4457398238891577,0.10945767579255125,3.3,24.18,2.95,5.586036847860015,0.46295166015625,0.044348716735839844,93,72.16,Very Poor
Hubei,Yichang,Yichang_Station_3,24.137717,110.875742,2023-10-05,22.52,6.73,4.05,450.48,0.86,2.24,0.021085060244316563,0.5119273861992995,0.11048516871812954,3.43,24.99,4.09,3.5300106471674577,0.557403564453125,0.13025188446044922,118,82.85,Good
Jiangsu,Suzhou,Suzhou_Station_3,30.3112,105.010252,2023-09-13,11.14,7.32,6.66,390.42,4.95,1.73,0.021742704114773616,0.5075716396521959,0.09934261371182618,3.37,20.78,4.8,7.522684295996769,0.426849365234375,0.2293415069580078,90,24.85,Moderate
Shanghai,Shanghai,Shanghai_Station_7,40.813361,116.067945,2023-09-06,21.08,6.82,7.12,388.35,0.14,1.9,0.02084233824195208,0.5283549293330897,0.10167588833915293,2.8,25.36,3.71,5.4237749879841255,0.33154296875,0.08083534240722656,103,61.33,Good
Shandong,Jinan,Jinan_Station_9,23.230814,107.663013,2023-05-12,21.37,7.78,9.2,517.57,1.78,2.68,0.01865439614591522,0.47739281285381213,0.10757500096524664,2.71,8.7,2.76,4.357789475160801,0.5235748291015625,0.09866142272949219,99,89.73,Poor
Shanghai,Shanghai,Shanghai_Station_8,22.11739,116.552205,2023-12-29,18.0,6.71,10.81,520.07,0.18,1.98,0.019597710941436558,0.519173793062225,0.09394832898900113,3.24,17.27,3.9,6.087785198030285,0.9432907104492188,0.08403587341308594,98,5.8,Excellent
Hubei,Wuhan,Wuhan_Station_8,34.351189,108.361858,2023-02-26,18.59,7.06,8.89,543.38,1.35,1.89,0.021030259713280767,0.4792629539551315,0.11501436570280742,2.18,23.74,4.12,4.79897061336998,0.5101318359375,0.1313343048095703,100,55.1,Very Poor
Shanghai,Shanghai,Shanghai_Station_9,31.507896,115.10263,2023-10-22,21.62,6.48,6.29,472.64,2.17,1.78,0.021692113132982145,0.5007506692211541,0.1065272114393951,3.31,21.17,2.74,4.098602302071202,0.6458282470703125,0.07827949523925781,102,14.96,Poor
Sichuan,Mianyang,Mianyang_Station_8,20.752577,108.462425,2023-10-20,11.34,6.8,8.07,414.54,1.27,2.49,0.021508376047547594,0.5055083101308337,0.11502618507037099,3.3,17.07,3.42,9.53167288443944,0.380828857421875,0.04398632049560547,126,40.07,Moderate
Jiangsu,Suzhou,Suzhou_Station_4,38.191744,120.24396,2023-10-02,27.6,7.06,5.94,448.69,4.4,2.62,0.01818031512853954,0.47674374884336407,0.10282072407281252,4.0,14.73,4.56,8.557395384160818,0.6278533935546875,0.06030845642089844,110,48.86,Moderate
Shandong,Jinan,Jinan_Station_4,21.23437,119.934656,2023-01-14,13.61,6.46,8.47,711.68,0.92,1.97,0.020939940635715682,0.47086598828844745,0.09801414623379726,3.73,29.4,4.55,6.701775829316498,0.5286788940429688,0.1456899642944336,86,49.98,Moderate
Guangdong,Shenzhen,Shenzhen_Station_9,25.358866,124.873348,2023-08-08,27.58,6.25,8.02,431.13,10.24,1.82,0.01855813558965589,0.5083509104476676,0.10213895818725201,2.58,9.98,6.27,5.471292234097523,0.464111328125,0.16750240325927734,110,33.85,Very Poor
Zhejiang,Hangzhou,Hangzhou_Station_6,27.812466,124.63909,2023-03-31,26.37,7.46,6.67,508.68,0.93,1.5,0.01849807082906228,0.43706691640297035,0.10444759739010379,3.14,10.32,4.34,4.591321578348595,0.4898834228515625,0.051674842834472656,112,29.23,Good
Zhejiang,Ningbo,Ningbo_Station_7,29.639977,110.978486,2023-09-22,28.43,6.68,7.04,551.57,0.31,1.79,0.019771576000404387,0.5218461432850063,0.10504126264643192,3.01,11.97,3.68,5.283868132350175,0.3529052734375,0.13002586364746094,100,92.09,Moderate
Zhejiang,Ningbo,Ningbo_Station_9,43.500054,117.683004,2023-05-26,23.43,6.87,7.13,496.71,11.97,1.6,0.01984245704840234,0.51835080163884,0.08840245660617595,3.08,21.82,3.66,6.5783630683859,0.542999267578125,0.03607368469238281,104,18.11,Good
Zhejiang,Ningbo,Ningbo_Station_4,20.195247,115.735434,2023-09-21,20.59,7.2,8.27,618.96,2.67,2.03,0.016609820565993475,0.5345902443919032,0.1104759507426839,2.73,17.4,3.15,2.809630963106184,0.26934051513671875,0.008121490478515625,85,67.39,Poor
Beijing,Beijing,Beijing_Station_6,44.98229,102.841808,2023-04-24,8.22,7.79,10.17,544.58,2.79,2.22,0.019262107652122124,0.526137928016543,0.11503035015162853,2.46,22.4,4.34,4.696837102862746,0.634490966796875,0.09952545166015625,102,58.68,Good
Hubei,Wuhan,Wuhan_Station_1,21.78162,101.38554,2023-02-06,17.17,7.41,6.69,591.54,1.08,1.97,0.019207038281486847,0.5338164739923087,0.10152139435851357,3.42,20.61,3.07,7.370911968579143,0.438720703125,0.11092758178710938,101,62.54,Moderate
Yunnan,Kunming,Kunming_Station_5,38.563721,119.783637,2023-04-30,22.58,7.53,6.45,446.74,3.31,1.5,0.01865277061039996,0.47710775509558057,0.10266090467436191,2.47,17.71,3.84,4.188157228286373,0.1923828125,0.08996963500976562,94,77.43,Moderate
Guangdong,Guangzhou,Guangzhou_Station_9,24.109691,103.973042,2023-03-04,24.44,7.7,9.56,478.46,17.46,1.74,0.021986769305337037,0.5065444234410789,0.10067832479994826,3.99,12.3,1.94,5.555261330580842,0.6365509033203125,0.10031890869140625,91,4.34,Poor
Shandong,Jinan,Jinan_Station_6,27.847849,101.021789,2023-08-24,20.44,6.63,8.49,375.75,6.08,2.3,0.020680296994461878,0.5115412605356435,0.10186094798082873,3.88,14.94,3.2,1.9519031379881502,0.550628662109375,0.10137176513671875,103,76.2,Moderate
Guangdong,Guangzhou,Guangzhou_Station_1,31.634433,121.442789,2023-09-29,19.14,6.93,12.7,594.99,3.92,1.85,0.01898271001566874,0.48780197758976435,0.09541416881942687,3.13,13.39,4.32,8.704287099767352,0.093475341796875,0.03985595703125,111,73.42,Very Poor
Sichuan,Chengdu,Chengdu_Station_1,26.353854,101.278122,2023-12-09,17.65,7.75,7.46,313.03,0.49,2.01,0.02048278212301008,0.4895895230228057,0.10592190958805217,2.69,19.0,5.7,9.079474254803037,0.08013916015625,0.1088409423828125,90,50.91,Very Poor
Zhejiang,Hangzhou,Hangzhou_Station_9,32.698075,123.818983,2023-11-30,26.36,7.11,9.71,500.94,4.95,1.89,0.0189731265112958,0.4837374201244474,0.10377080168552472,2.78,17.71,2.07,4.121636688091732,0.71728515625,0.11558914184570312,96,98.19,Very Poor
Hubei,Yichang,Yichang_Station_3,24.651303,106.466179,2023-02-23,21.26,7.09,4.97,465.07,2.65,1.71,0.020805291085148062,0.505374831007,0.10138032535305976,3.53,24.72,2.82,7.707416890408618,0.54376220703125,0.041839599609375,99,44.14,Good
Guangdong,Shenzhen,Shenzhen_Station_6,43.603883,124.801927,2023-11-09,13.67,6.51,6.63,415.43,0.5,1.85,0.022199800559026286,0.5757410066094226,0.09710069806359613,3.59,13.87,4.62,7.633393619800037,0.451446533203125,0.10308456420898438,95,60.13,Good
Beijing,Beijing,Beijing_Station_7,22.503179,122.54676,2023-02-09,15.03,7.58,11.8,539.33,2.74,2.21,0.022771944856301848,0.465346459277892,0.11458392379940778,3.17,12.35,2.39,3.7719180419554146,0.5492782592773438,0.015401840209960938,86,0.13,Very Poor
Shandong,Jinan,Jinan_Station_10,38.579581,107.668232,2023-02-25,14.56,6.66,6.59,473.94,3.64,2.09,0.021383326626601192,0.49671207483853885,0.1009292190367602,3.33,30.79,2.06,5.1809653992271265,0.22662353515625,0.08862495422363281,104,10.33,Good
Jiangsu,Suzhou,Suzhou_Station_7,43.671718,117.54756,2023-11-18,19.52,6.29,8.33,596.61,5.72,2.41,0.01947911855463292,0.5164477674392142,0.08774190982154935,3.0,16.74,2.98,2.2027711440604487,0.5203857421875,0.0,113,74.39,Excellent
Zhejiang,Ningbo,Ningbo_Station_6,22.74501,122.232473,2023-05-28,17.83,7.41,4.75,378.65,8.94,1.96,0.023189239557221592,0.4706661471520329,0.11417111316479012,3.73,8.34,3.69,2.3752951289877133,0.6876220703125,0.09662961959838867,93,64.42,Moderate
Yunnan,Kunming,Kunming_Station_1,32.018078,117.251038,2023-07-22,18.06,7.36,6.62,358.95,2.2,1.26,0.02300479739893221,0.5142416686801253,0.10661823711034503,3.18,21.97,5.17,4.843900064412814,0.3507537841796875,0.20864391326904297,102,96.99,Very Poor
Shanghai,Shanghai,Shanghai_Station_10,32.670529,105.103992,2023-02-09,26.45,7.33,7.04,662.93,2.95,2.44,0.021478731129701032,0.4808774128808865,0.09887596671343056,2.43,16.41,4.19,2.0366918458106578,0.427001953125,0.10242843627929688,105,47.04,Very Poor
Sichuan,Chengdu,Chengdu_Station_2,20.518005,102.533966,2023-08-03,15.79,6.37,9.65,532.17,1.02,1.6,0.0206421721982641,0.521261416718853,0.09758849761944662,3.38,21.96,3.42,6.777633875866706,0.3779296875,0.140716552734375,95,93.51,Excellent
Sichuan,Mianyang,Mianyang_Station_4,42.733072,107.060871,2023-04-05,20.91,6.07,8.92,489.08,2.04,2.25,0.019817702183818314,0.46604561499524755,0.10823531013573946,3.17,21.0,3.21,6.5290254662270915,0.453399658203125,0.1399211883544922,102,18.84,Excellent
Yunnan,Dali,Dali_Station_10,20.067684,104.272992,2023-03-24,22.29,7.68,10.4,471.45,0.1,1.76,0.022328068151698147,0.5461226230326214,0.09983277824743823,3.46,32.43,3.54,5.822483142353665,0.2567291259765625,0.08758544921875,103,33.38,Very Poor
Guangdong,Shenzhen,Shenzhen_Station_4,27.215761,102.418145,2023-03-02,17.7,6.99,8.55,439.95,2.8,2.21,0.02043636056846012,0.5238143215119251,0.10297759691601617,3.01,21.23,2.9,6.438840492140089,0.7583465576171875,0.09207916259765625,89,44.54,Very Poor
Sichuan,Mianyang,Mianyang_Station_9,36.042417,110.749128,2023-06-18,15.75,7.73,10.87,411.34,1.28,1.5,0.018364109737597955,0.4938363726534047,0.10134824975892728,2.7,25.4,3.86,10.200750561444464,0.191131591796875,0.21936988830566406,118,26.98,Excellent
Beijing,Beijing,Beijing_Station_2,21.115055,111.217689,2023-03-15,12.61,6.74,10.21,517.78,8.89,2.19,0.0208874017987635,0.4690102476040556,0.10659492570822636,2.81,10.64,3.31,2.3276869189437552,0.62408447265625,0.12059974670410156,94,87.38,Moderate
Jiangsu,Suzhou,Suzhou_Station_2,24.536796,109.5919,2023-05-07,23.42,6.46,10.76,714.87,9.81,1.86,0.020357267527715328,0.5167562938998626,0.10618289464938857,3.32,17.05,2.76,4.420024382803953,0.4300994873046875,0.11097431182861328,100,35.64,Excellent
Henan,Luoyang,Luoyang_Station_9,40.950066,120.050478,2023-01-07,25.87,8.06,5.14,307.68,1.29,2.3,0.021971088944005877,0.4799370393898362,0.09959777267321701,4.26,28.9,3.31,7.285438558257366,0.586639404296875,0.09632110595703125,105,13.32,Good
Hubei,Yichang,Yichang_Station_5,44.019628,103.536196,2023-07-19,23.19,6.65,7.13,352.2,12.65,1.94,0.020902167117783588,0.5483637779354983,0.10659501565520998,2.94,12.95,3.61,4.671753832998896,0.458709716796875,0.052104949951171875,105,42.3,Very Poor
Henan,Zhengzhou,Zhengzhou_Station_9,23.950007,108.917847,2023-07-16,24.86,7.07,6.35,460.78,3.36,1.76,0.019536396482921586,0.49729173384665654,0.10752952659668694,2.99,17.38,4.82,3.8512232380962086,0.3103179931640625,0.21194934844970703,97,4.04,Moderate
Hubei,Wuhan,Wuhan_Station_7,34.502297,106.624145,2023-03-26,19.27,6.94,8.82,409.67,5.42,2.23,0.020761796832511524,0.47476517518006334,0.11639765767868747,3.07,29.85,6.18,4.21359612907328,0.8831939697265625,0.1416339874267578,103,64.28,Poor
Beijing,Beijing,Beijing_Station_2,23.971775,110.567596,2023-09-16,29.97,7.11,4.86,469.25,0.01,3.03,0.0209168821352686,0.5086572196950251,0.11059316080355083,2.36,17.74,4.62,2.0972506793743126,0.478668212890625,0.19638538360595703,113,28.49,Poor
Beijing,Beijing,Beijing_Station_7,21.564128,114.411278,2023-03-02,18.71,6.75,8.11,544.14,2.34,1.94,0.01897764605032552,0.5149685543149023,0.09801998009170987,3.1,21.0,5.48,5.148081989545594,0.5482940673828125,0.038631439208984375,109,3.98,Very Poor
Sichuan,Chengdu,Chengdu_Station_2,34.677387,117.519952,2023-02-20,16.8,7.25,6.57,522.63,14.67,1.51,0.02059898357654934,0.5340697660579904,0.11428589297046296,1.27,19.59,4.15,3.041226454052368,0.4180755615234375,0.1716299057006836,88,12.21,Excellent
Jiangsu,Nanjing,Nanjing_Station_6,30.1051,107.075865,2023-02-24,17.24,6.7,10.87,528.46,1.89,1.96,0.021539295940221005,0.5054762852664841,0.09440465843453508,2.74,22.55,3.37,2.754227918837876,0.5416412353515625,0.10351371765136719,109,18.6,Poor
Sichuan,Chengdu,Chengdu_Station_5,38.06329,124.05097,2023-03-14,18.09,6.9,10.54,629.5,0.5,2.58,0.019722833299238435,0.5094193623100457,0.09186080825599058,2.65,17.02,2.18,6.339607495155476,0.411590576171875,0.12070465087890625,99,48.17,Good
Shanghai,Shanghai,Shanghai_Station_9,21.909088,120.73646,2023-06-04,19.75,7.74,8.36,420.53,7.11,2.15,0.022647386536739925,0.46296245197838926,0.10626363212135903,3.13,21.07,3.86,6.270025735917894,0.7969131469726562,0.1166677474975586,93,22.25,Excellent
Jiangsu,Nanjing,Nanjing_Station_8,22.388203,119.602063,2023-10-17,17.59,7.12,9.73,608.13,1.44,2.35,0.022666229916570888,0.48285157191232964,0.0998746760411126,3.42,20.83,5.43,4.816247984404662,0.49506378173828125,0.05255317687988281,93,12.33,Poor
Hubei,Wuhan,Wuhan_Station_4,30.190416,107.925879,2023-08-22,15.37,6.73,4.97,554.87,1.5,3.08,0.021089121833106027,0.504627575042164,0.09275155862372816,3.78,11.93,3.94,1.7627997335128993,0.02069091796875,0.06051063537597656,87,99.29,Excellent
Jiangsu,Suzhou,Suzhou_Station_9,30.880922,101.851621,2023-02-22,28.13,6.32,11.38,474.03,0.69,1.1,0.022169514148642697,0.5197384526911157,0.09908987749175364,3.2,16.31,5.73,0.0,0.547332763671875,0.10231208801269531,84,86.95,Excellent
Sichuan,Chengdu,Chengdu_Station_2,41.090583,111.327289,2023-05-21,7.54,7.33,5.77,395.22,1.82,2.17,0.023309526362966935,0.5087204946711954,0.10938254312295925,3.34,12.94,5.48,4.144494170373012,0.7115478515625,0.03318595886230469,114,6.66,Very Poor
Jiangsu,Suzhou,Suzhou_Station_8,20.364251,122.354072,2023-07-13,9.23,7.11,8.7,513.35,3.32,3.05,0.020268073008013955,0.42361698199387837,0.108055592715063,3.12,22.94,5.09,6.042720893048424,0.39475250244140625,0.1461963653564453,119,69.65,Excellent
Yunnan,Kunming,Kunming_Station_7,36.848053,103.650574,2023-08-31,15.16,7.12,9.5,441.19,4.82,2.03,0.01962829311652223,0.5294627849259487,0.10004767823169437,3.28,17.83,4.24,2.644641238441514,0.53497314453125,0.15319442749023438,108,73.65,Poor
Hubei,Wuhan,Wuhan_Station_2,37.657099,123.396865,2023-06-03,19.51,7.39,6.81,457.74,4.08,1.12,0.019365458082148932,0.517990141387903,0.09202606224513411,3.28,15.09,3.6,7.680329050240448,0.392059326171875,0.0860595703125,91,91.76,Moderate
Shanghai,Shanghai,Shanghai_Station_4,33.716975,112.865012,2023-10-27,19.33,6.61,9.88,507.65,30.37,1.77,0.01788542829469155,0.529364736702644,0.09560780648011222,2.35,15.7,4.7,5.372096351101359,0.2378997802734375,0.09729480743408203,101,89.57,Moderate
Zhejiang,Hangzhou,Hangzhou_Station_6,34.712156,110.904453,2023-02-08,16.98,7.29,4.66,599.06,0.05,1.88,0.018569583118180237,0.5016668098408852,0.1024184903200993,2.68,18.2,2.74,5.914866242386321,0.6742706298828125,0.07877540588378906,98,49.79,Moderate
Jiangsu,Suzhou,Suzhou_Station_1,38.547825,107.497739,2023-12-27,27.28,6.71,7.63,717.12,7.81,1.9,0.021360230982306404,0.4985401356775139,0.10035385327733654,2.9,21.76,3.25,6.419279235832588,0.563385009765625,0.08475112915039062,93,21.68,Good
Hubei,Yichang,Yichang_Station_7,26.857897,115.080727,2023-04-20,11.05,7.5,10.54,467.29,10.95,2.22,0.020055819988413697,0.4920302906845199,0.1103476874543602,3.33,7.5,4.38,2.8939598123938937,0.40172576904296875,0.09169960021972656,97,58.87,Good
Hubei,Yichang,Yichang_Station_3,31.422009,112.759983,2023-08-28,22.7,6.79,10.65,496.69,2.6,2.01,0.019686233849920333,0.5126152022556661,0.10204468526262879,3.52,16.93,4.23,2.0232662034385926,0.396453857421875,0.05023384094238281,119,63.24,Good
Sichuan,Chengdu,Chengdu_Station_2,34.144223,115.114327,2023-01-05,15.17,7.12,9.36,312.51,1.04,1.7,0.01983613539032384,0.5540260302515222,0.10656560513965563,3.29,20.26,2.64,1.123701272125918,0.615264892578125,0.19196510314941406,115,73.51,Good
Hubei,Wuhan,Wuhan_Station_2,39.256573,108.475893,2023-10-09,14.91,6.46,6.6,597.61,4.14,2.36,0.022091914382200907,0.49169448087737705,0.1059730298208069,2.11,21.71,2.87,2.07469706696883,0.567138671875,0.08626174926757812,96,35.62,Poor
Beijing,Beijing,Beijing_Station_4,35.340597,110.007839,2023-09-28,25.93,7.45,6.61,534.25,5.35,1.24,0.019109511008014324,0.48977439519745947,0.10755526673988473,2.45,14.28,4.17,4.262884600520185,0.141143798828125,0.1422138214111328,106,46.92,Poor
Henan,Zhengzhou,Zhengzhou_Station_3,33.950333,104.435261,2023-10-23,31.34,7.09,5.46,596.32,0.76,2.21,0.020623796582352062,0.48210537172737034,0.10475923669828159,3.26,16.67,5.02,5.527295750655465,0.595977783203125,0.07120132446289062,81,47.27,Excellent
Shanghai,Shanghai,Shanghai_Station_6,35.49461,118.096953,2023-11-30,23.82,6.8,7.07,395.85,7.44,1.82,0.019759119574359912,0.5120692503776523,0.11303556394868261,2.8,18.78,4.76,4.3167098853015755,0.6727752685546875,0.0,98,96.96,Very Poor
Hubei,Yichang,Yichang_Station_5,40.499009,101.501062,2023-07-09,24.53,6.27,6.67,487.89,3.36,2.39,0.021656973606009218,0.5018928569429865,0.10887492976370942,3.14,22.01,4.5,5.611034248036278,0.431060791015625,0.2129535675048828,125,87.34,Good
Sichuan,Mianyang,Mianyang_Station_3,25.329725,120.317883,2023-05-15,15.38,6.87,7.85,333.84,6.04,1.98,0.02161005537578591,0.5031374060320356,0.11082444730588926,3.64,34.27,3.06,6.28020644335764,0.5187225341796875,0.012678384780883789,89,88.84,Excellent
Beijing,Beijing,Beijing_Station_10,23.63347,117.144917,2023-06-27,18.92,7.57,7.29,522.73,0.21,1.77,0.019838323357452378,0.5226399641870434,0.0983242164348514,3.21,22.19,3.76,6.013099340473341,0.4799766540527344,0.06230974197387695,111,82.93,Good
Shanghai,Shanghai,Shanghai_Station_9,44.280497,118.499603,2023-08-24,15.7,7.34,7.39,562.05,3.47,1.39,0.019141811060458813,0.5288025550096331,0.09184844327868819,2.72,17.35,5.44,4.730192741723444,0.716796875,0.11097335815429688,104,66.76,Very Poor
Yunnan,Kunming,Kunming_Station_6,31.382444,100.71709,2023-12-12,29.35,6.75,6.56,578.35,7.31,2.36,0.022262494873090618,0.5251609386388253,0.1022429794789684,2.6,22.4,3.34,5.358473684955564,0.478057861328125,0.0326080322265625,104,18.52,Moderate
Henan,Luoyang,Luoyang_Station_9,33.177074,108.278782,2023-04-30,16.78,6.64,6.95,363.42,5.3,2.74,0.021955294278521695,0.4853227586559971,0.1070572770301551,3.03,19.01,4.22,4.9934472590294074,0.48138427734375,0.15059280395507812,96,15.24,Poor
Shandong,Jinan,Jinan_Station_8,24.097413,105.14849,2023-05-21,18.5,6.78,8.44,503.53,2.33,1.02,0.02185106792554388,0.4989581558138727,0.10035917059183337,2.36,18.43,3.09,4.297381613990565,0.113983154296875,0.07879638671875,96,42.81,Excellent
Beijing,Beijing,Beijing_Station_7,33.190223,115.46016,2023-01-29,24.53,7.2,7.86,420.25,22.67,2.21,0.02064588139789793,0.549429835685048,0.10704858372833735,3.4,20.22,4.34,5.644507184351605,0.2763824462890625,0.15087604522705078,102,14.91,Very Poor
Shandong,Qingdao,Qingdao_Station_5,32.992591,113.734554,2023-06-10,21.75,7.17,9.02,610.04,2.28,2.04,0.018620689084289786,0.5341930028051048,0.09832833107059852,2.65,19.45,4.15,8.025157488890583,0.7528076171875,0.11791515350341797,98,79.98,Very Poor
Beijing,Beijing,Beijing_Station_10,44.51095,103.503046,2023-03-23,13.29,7.27,11.11,636.98,6.62,2.17,0.019916799563747867,0.5396828510209841,0.10770063418971024,2.88,15.94,4.76,6.664974757600644,0.5238037109375,0.06940460205078125,115,85.86,Good
Jiangsu,Nanjing,Nanjing_Station_3,20.380961,123.451194,2023-04-04,18.87,7.32,7.09,671.84,5.32,1.36,0.020373694732407025,0.43027823943203575,0.10682353900295688,2.77,25.12,4.88,4.537380671313764,1.1061553955078125,0.08754634857177734,89,97.13,Excellent
Beijing,Beijing,Beijing_Station_7,34.451744,101.806858,2023-12-16,12.85,6.29,7.59,483.93,6.74,1.63,0.018513460854722445,0.469324917484117,0.097649877712838,3.09,24.23,4.31,4.606444288003209,0.483489990234375,0.1516857147216797,101,97.34,Moderate
Sichuan,Chengdu,Chengdu_Station_7,22.883446,108.112465,2023-05-28,15.83,6.65,8.24,419.66,0.07,1.64,0.018545697705287415,0.47575918136307105,0.11017066025805328,2.77,22.62,4.82,4.347958733445218,0.352264404296875,0.14244365692138672,82,39.07,Excellent
Zhejiang,Hangzhou,Hangzhou_Station_5,23.369722,113.694403,2023-02-26,18.43,7.77,6.72,297.34,6.9,1.74,0.019360935054323677,0.5103939245069365,0.10306220811090719,3.3,19.05,4.6,5.1136004682400396,0.4239044189453125,0.10811519622802734,92,17.01,Excellent
Hubei,Wuhan,Wuhan_Station_8,25.37435,111.943373,2023-10-17,3.39,6.7,7.84,556.37,7.7,1.99,0.0210783236145437,0.5175087946538771,0.11033691123943944,3.54,17.7,5.33,6.653201162893212,0.8003616333007812,0.1023101806640625,88,23.95,Poor
